30785	11.017717	1.536921	3
13899	1.964322	0.741338	2
10137	5.550731	1.438828	2
44842	11.941911	0.782009	3
25676	11.060520	0.974570	3
8855	0.000000	0.612179	2
42268	12.639599	1.357833	3
28013	9.728489	0.665442	3
26339	3.527467	1.597237	1
60283	9.753794	0.483887	3
75807	13.207626	1.681695	1
69127	8.765794	1.642081	1
74588	10.788628	0.674659	1
13588	6.655795	1.571162	2
16172	7.735148	1.436079	3
14228	0.000000	1.310697	2
46025	5.072797	0.468513	1
74565	13.562312	1.106104	1
11957	0.093894	0.397863	2
15817	1.592789	0.362088	2
38653	12.197217	0.064443	3
40894	8.560307	0.149441	3
19551	4.985214	1.092949	2
62488	7.821748	0.134798	3
44515	9.951005	0.787470	3
20230	5.792729	0.368850	2
69867	11.483225	0.673326	1
7753	2.500567	0.594222	2
72644	14.386468	1.170230	1
17207	2.795379	0.439081	2
32566	8.338923	0.146585	3
6158	0.000000	0.086927	2
12675	2.054478	0.122125	2
37398	9.664357	0.471933	3
6340	7.677765	1.211495	2
17441	3.107826	0.706302	2
26744	9.874785	0.478846	3
37919	8.330443	1.444424	3
64532	8.256458	0.861443	1
70881	7.123417	0.857981	1
33506	8.885416	1.185725	3
35814	10.350385	1.157606	3
37474	9.083510	0.483821	3
7390	0.106156	1.242874	2
9625	0.000000	0.432094	2
71512	12.518956	1.586417	1
55076	3.389497	0.815036	1
19889	1.717424	1.485564	2
26507	1.389762	0.888884	1
30727	10.499933	1.080248	3
31290	10.480853	1.611124	3
19287	7.525509	0.864020	2
34381	8.248791	0.871714	3
29078	11.101094	0.422613	3
10960	0.000000	0.685195	2
23433	0.000000	1.318392	2
47665	10.128828	0.582120	3
79697	10.790054	1.418160	1
38059	6.081484	0.239316	3
15060	3.026301	0.736073	2
42793	2.782930	0.505659	1
50496	12.324634	0.806783	3
17290	5.372980	0.158380	2
39851	10.686964	0.200876	3
19608	9.368940	1.668718	3
12678	0.000000	0.579296	2
28717	7.144361	1.038362	3
4825	0.000000	0.998854	2
72228	8.647884	0.755222	1
21215	5.313227	1.066278	2
72547	11.993138	1.443596	1
40022	10.174157	0.868880	3
10663	2.732632	1.596903	2
13402	2.835433	0.078608	2
6359	0.529311	1.139187	2
0	3.954498	0.860302	2
8986	2.757768	1.300832	2
61850	8.185307	0.866352	1
30620	10.282769	0.868838	3
41195	9.463644	0.199992	3
4143	6.846922	0.037939	2
45861	9.511826	0.382157	3
67376	9.765952	0.553312	1
66606	5.887577	1.258791	1
44949	9.398810	0.545052	3
43190	4.722068	0.975605	1
41001	11.581636	0.594810	3
67473	10.988874	1.365959	1
34972	0.000000	0.711807	1
8056	4.523784	0.099144	2
24977	3.592745	1.267952	1
6320	2.964148	0.425680	2
10381	2.234688	0.695705	2
18443	10.753385	0.864295	3
32909	11.477829	0.533834	3
13012	1.641378	0.934471	2
34731	3.078597	1.331757	1
30271	12.483142	0.892409	3
8539	6.253735	0.792711	2
50012	13.514834	0.312173	3
34366	11.589625	0.317441	3
10000	0.000000	1.698386	2
7334	0.173998	1.594700	2
10831	0.000000	0.179404	2
39461	9.538823	0.390954	3
72272	12.062937	0.964440	1
36103	7.102994	0.023789	3
71213	9.288102	1.416417	1
14575	3.626688	1.077496	2
17473	10.666403	0.927391	3
47285	10.340986	1.375831	3
32057	5.652392	1.539943	3
58547	2.623899	0.956316	1
72747	12.527920	1.349631	1
66322	15.872300	1.006007	1
34088	8.152906	0.522982	3
29939	10.836794	0.972168	3
11127	4.565163	0.977642	2
28872	9.202087	1.188103	3
13964	4.700500	0.646834	2
48872	10.543478	0.906372	3
47909	8.864801	1.048023	3
49053	9.520468	1.486817	3
73453	13.541240	1.406323	1
37034	9.527404	0.442498	3
12758	2.192768	0.618971	2
38756	0.527280	0.445118	1
35329	7.967545	1.466028	3
53108	10.426136	0.841563	3
4734	3.699430	0.825549	2
38976	10.671878	1.597264	3
0	1.487342	1.354934	2
12953	0.988704	0.010838	2
69340	4.050605	0.147916	1
14862	5.192057	0.439958	2
36038	9.343873	0.221612	3
9915	1.641871	0.638182	2
24795	11.995396	0.294094	3
19918	10.989345	0.520137	3
62665	6.097383	0.726353	1
5481	5.385855	1.654554	2
71369	11.420834	0.194830	1
65822	4.187361	1.010937	1
72064	5.257252	0.277822	1
58844	10.786168	0.558508	3
13532	5.276074	0.781358	2
75192	12.670663	1.326003	1
6274	1.482475	0.398634	2
37125	4.364650	1.384700	1
70130	15.807162	1.001952	1
32051	8.687631	1.590239	3
30485	9.405967	0.161333	3
2829	0.000000	0.999455	2
24876	3.504482	1.504110	1
26208	13.043604	1.561428	3
9065	3.389352	1.202332	2
16213	3.593545	1.520294	2
29737	10.376286	0.544171	3
13853	0.750084	1.578907	2
22306	2.525884	0.164175	1
58692	7.383259	1.661525	3
3627	0.000000	0.082278	2
41759	12.411633	0.817650	3
15438	8.201167	1.197949	2
47661	3.681770	0.450957	1
67499	6.142537	0.021227	1
11451	6.079033	0.565153	2
31734	6.032875	0.608376	3
28391	8.197486	0.642295	3
13406	4.721164	1.235663	2
35374	12.462772	0.767745	3
27947	2.871627	0.300262	1
15252	5.855348	1.498400	2
31539	13.593109	0.487686	3
11416	10.005230	1.392576	2
51951	9.131384	0.265240	3
6890	6.645260	0.594521	2
8533	5.182553	0.893117	2
20316	8.546541	0.193380	2
10106	5.518276	1.644078	2
12827	1.613641	1.293336	2
34243	9.468933	0.127981	3
68171	10.288625	1.316353	1
74927	12.662247	1.393089	1
46156	2.034682	0.664907	1
49005	8.158138	1.658688	3
21308	10.416875	1.632599	3
76988	12.455081	1.650654	1
36367	7.654834	0.032985	3
10248	5.743767	1.114901	2
43646	10.181530	0.881036	3
79256	10.043165	0.953514	1
7143	3.633246	1.061603	2
59504	4.464346	0.360140	1
0	1.859956	0.027532	2
40899	10.942854	0.087455	3
34428	8.845543	0.312241	3
17173	3.354082	0.724679	2
24420	9.045119	1.211010	3
66481	0.039577	0.073512	1
32580	7.046887	1.367023	3
48042	11.478047	1.223990	3
16696	2.405423	0.311595	2
65749	13.778428	0.533469	1
16573	7.917222	0.714927	3
51487	1.925497	1.310662	1
23739	10.756423	1.363858	3
37971	11.396107	0.065554	3
33824	0.228708	1.250578	1
44739	10.304101	1.383436	3
37539	11.576924	1.492207	3
46605	6.646416	1.204830	3
16297	4.546925	1.252047	2
39505	12.899871	1.052541	3
45612	8.828450	1.675732	3
19606	3.867297	0.184712	2
0	6.241780	1.092891	2
40523	7.307440	1.624235	3
25812	3.402175	1.398380	1
50943	7.843395	1.484426	3
8934	2.640377	0.994164	2
36089	12.038216	1.638962	3
71904	7.686966	0.951106	1
5074	6.724532	1.072273	2
11120	3.573572	1.571890	2
48204	6.234559	1.519632	1
4297	4.718745	1.409811	2
26474	9.578124	0.458538	3
46215	11.755672	0.590538	3
9607	6.237293	1.550832	2
75695	15.732917	0.760955	1
78391	9.303230	0.131088	1
33995	7.559027	0.306790	3
11369	0.863784	0.644208	2
41712	10.229231	1.294028	3
71714	7.434166	1.253045	1
65387	8.721132	0.237804	1
65354	16.556415	0.978835	1
38321	12.763026	0.899464	3
72974	14.742947	1.331320	1
74420	8.512603	0.818258	1
65343	11.019001	1.243174	1
57558	1.149575	0.577749	1
66685	10.847605	1.027087	1
27739	6.711190	0.889323	3
60138	9.506349	0.714919	1
23775	9.475077	0.282347	3
53435	0.859217	0.177790	1
76558	6.424848	1.039907	1
24009	11.838311	1.322941	3
10085	3.175421	1.111226	2
10078	3.135090	1.483181	2
71458	12.692608	1.508926	1
4711	1.990244	0.650803	2
75129	9.169801	0.167039	1
1700	5.352932	1.249017	2
32582	10.925769	1.236929	3
68252	11.381508	0.425932	1
42704	6.764009	0.965117	3
27797	15.126808	0.445185	3
69196	1.037147	1.183996	1
33778	10.132564	0.308615	3
41922	2.862284	0.307610	1
43138	12.195430	0.102501	3
68467	5.056858	0.427222	1
32565	8.918587	0.942542	3
26458	10.874863	0.698229	3
50698	11.559047	0.870763	3
12735	0.000000	1.136668	2
37489	10.714867	0.415841	3
19022	2.922583	1.349999	2
71874	9.867180	0.269118	1
46458	12.778940	1.627022	3
12979	0.000000	1.261646	2
38673	10.090033	0.628074	3
43919	9.330924	0.848191	3
31764	11.593904	1.310331	3
14549	4.060115	0.474831	2
31355	9.043666	0.451580	3
32402	11.078129	0.844012	3
16285	5.095633	1.266304	2
29104	4.396008	0.160318	1
4473	0.000000	0.648528	2
34553	3.236406	0.187239	3
45754	8.718937	1.452896	3
23233	3.905823	1.582163	1
55330	5.557585	0.745622	1
79680	13.689086	0.741883	1
33339	11.807669	0.104083	3
30538	13.144465	1.569722	3
73685	13.649757	1.478871	1
81663	15.163637	1.445112	1
9017	1.495378	0.056081	2
46471	10.590330	0.474964	3
22421	9.538052	0.985984	3
45433	11.431833	1.035071	3
41362	1.430371	0.886192	1
46479	3.223927	1.212012	1
6805	4.550934	1.260512	2
24502	3.272088	0.264406	1
48452	11.340933	1.185949	3
32022	11.568705	1.662206	3
45134	9.917926	1.027381	3
9460	2.832089	0.742405	2
17457	6.563587	0.108523	2
19063	11.321918	1.522387	3
8275	7.880043	1.517531	2
75845	9.755727	0.710205	1
45193	9.936159	1.536512	3
13777	0.593564	0.048833	2
16026	7.891219	1.433679	3
7229	5.047423	0.316058	2
37102	10.256727	0.249018	3
46074	13.639237	0.059197	3
70777	14.154471	0.979753	1
21628	10.046259	1.214907	3
52997	8.845696	0.323245	3
14905	8.479096	1.676178	2
77999	8.086769	0.701890	1
62064	12.249233	1.172766	1
9241	0.000000	0.445706	2
35313	11.754441	0.984094	3
72840	8.983145	0.013054	1
52802	9.088473	0.508459	3
28942	10.170627	0.330142	3
71658	11.180634	1.322941	1
43570	10.775523	0.734054	3
6835	6.569366	0.846659	2
8010	3.612876	0.781446	2
39995	7.697616	1.211700	3
15090	11.201347	1.482085	3
69817	3.859596	0.524164	1
731	2.913310	0.258166	2
65766	10.057553	0.696810	1
31124	10.030118	0.212657	3
24926	14.359653	1.662630	3
54609	10.313865	0.991384	3
2716	7.340848	0.996442	2
7798	4.226077	1.415037	2
47400	10.826470	1.287004	3
19137	1.584022	0.620374	2
69607	12.451879	0.711959	1
59279	8.691555	0.309769	1
5978	6.273241	1.012265	2
35465	7.025988	1.524164	3
62397	11.856493	0.633456	1
4770	3.397491	0.226633	2
37208	8.752399	1.308499	3
28075	9.221825	0.036307	3
16178	1.036102	0.458869	2
3403	4.477262	1.114272	2
44729	10.283652	0.288251	3
8515	0.000000	0.710026	2
9790	2.028955	1.367198	2
46503	13.170466	0.702861	3
25390	11.217763	0.676401	3
3553	4.478378	0.774524	2
12853	0.000000	0.523841	2
8466	6.220559	1.189308	2
39342	3.111518	0.985675	1
15696	1.188415	1.328299	2
14625	2.868000	1.643652	2
2284	5.904863	0.204702	2
37737	8.541185	1.372963	3
7721	2.731842	1.072897	2
28462	7.161704	0.640416	1
22667	8.064316	0.991719	3
39841	6.594315	0.417276	3
30305	11.809121	0.230300	3
49173	11.698790	0.494981	3
24543	11.748138	0.547822	3
48089	8.698978	0.756921	3
76937	8.732692	0.435496	1
47933	3.657473	0.375711	1
23127	13.792056	1.559120	3
11577	5.778784	1.025150	2
13603	0.461058	0.411090	2
30044	1.677739	0.690356	1
35134	10.665894	1.283897	3
70716	11.846326	1.106053	1
3068	0.835115	0.262962	2
7578	2.675016	0.067745	2
46008	6.746787	0.078879	1
3773	1.762877	0.677378	2
47104	4.871491	0.577114	1
18041	7.407278	1.258053	3
46863	9.371841	1.226680	3
74267	7.057469	0.805860	1
10376	9.067132	1.038589	2
15284	6.755306	0.667608	2
45664	6.185204	1.542310	3
66573	8.688354	1.463191	1
25512	0.179399	0.445340	1
22729	8.118627	1.636904	3
44429	6.942140	0.825024	3
7223	7.528685	1.669217	2
51635	2.188118	0.593511	1
47755	7.321423	1.218417	3
30930	7.908127	0.479977	3
33809	2.610998	1.234319	1
32143	4.458249	1.623540	1
62286	7.230146	0.858742	1
25138	9.933148	0.072820	3
57220	10.844016	0.997530	3
21558	3.536345	0.479267	2
7662	0.000000	0.999928	2
40243	8.701062	0.189202	3
36622	8.589765	1.390206	3
11078	1.237139	1.550831	2
11392	8.672796	0.409970	2
46949	8.864092	1.306571	3
33355	14.252422	0.216542	3
79846	16.561546	0.739996	1
33763	14.064347	1.658879	3
62495	9.489351	0.015075	1
64227	4.735805	1.681337	1
33244	3.338555	1.683881	1
42165	4.864987	1.110235	1
29971	11.818530	1.134533	3
74945	15.532342	0.028445	1
27533	8.380396	1.310026	3
30404	1.428285	1.395520	1
73306	14.570720	1.012367	1
67370	10.009463	0.112982	1
66030	7.776208	1.448970	1
13133	9.275705	1.202072	2
49847	6.212980	0.277743	1
52220	9.814967	0.849700	3
25013	9.305078	0.728664	3
11317	3.263590	1.479130	2
67934	13.116840	1.095877	1
75419	9.363918	1.255328	1
9090	4.778515	0.216991	2
44870	10.882744	0.187981	3
78011	12.663282	0.246720	1
44748	2.686709	0.419521	1
22559	0.000000	0.078875	2
43104	3.921574	1.207326	3
22372	4.823417	0.285819	1
41479	9.740646	1.570246	3
22984	12.483820	1.299583	2
70059	13.302224	1.650148	1
163	2.598673	1.184715	2
44023	7.609032	0.379094	3
10774	1.321800	0.832095	2
7613	11.251353	0.745923	2
12591	4.445742	1.165376	2
24686	1.074436	0.245078	1
35471	11.751960	0.060319	3
43999	12.075332	1.173815	3
11323	3.915452	0.742541	2
20940	0.884037	0.038361	2
12425	4.778749	0.656003	2
10695	3.182416	1.173627	2
56504	11.776570	0.833847	3
46764	8.150618	0.653634	3
32989	11.058324	0.466877	3
72493	8.442674	0.458297	1
10939	1.837369	1.087290	2
29955	9.336217	0.123743	3
16564	0.000000	0.428648	2
11761	2.376058	0.537193	2
25701	1.727679	0.934321	1
30477	11.027412	1.602352	3
15649	4.427687	0.282754	2
52986	9.245290	1.365346	3
55424	2.605382	0.039106	1
32779	4.040311	1.566525	1
18807	0.400915	0.679315	2
26042	12.345766	1.375356	3
34468	3.135188	1.240038	1
14084	2.612529	1.116777	2
77657	7.317902	0.421739	1
37253	10.244841	0.065960	3
19348	10.147284	0.603717	3
27956	2.353491	0.737110	1
25255	4.075953	1.295725	1
8974	0.000000	0.891448	2
6723	0.964108	0.991095	2
11436	3.616802	1.404226	2
4500	0.000000	1.102257	2
48005	4.538452	1.128010	1
69427	12.411626	0.120453	1
